job,marital,education,default,housing,loan,poutcome,age_log,y
2,1,6,0,1,0,0,3.4011973816621555,0
4,1,4,0,0,1,0,3.4965075614664802,0
4,0,0,0,1,0,1,4.0943445622221,0
4,0,6,0,0,0,0,3.4657359027997265,0
1,0,1,0,0,0,0,3.9512437185814275,0
3,0,3,0,1,0,0,3.2188758248682006,0
3,1,1,0,1,0,0,3.332204510175204,1
6,0,6,0,0,0,0,3.5263605246161616,0
4,0,4,0,1,0,0,3.6888794541139363,0
2,2,6,0,0,0,0,3.5263605246161616,1
1,0,1,0,1,0,0,3.6109179126442243,0
2,1,1,0,0,0,0,3.1354942159291497,0
3,2,3,0,1,0,0,3.6109179126442243,0
3,2,2,0,1,0,0,3.6375861597263857,0
2,0,6,0,0,0,0,3.6635616461296463,1
2,1,6,1,0,0,0,3.295836866004329,0
0,0,1,0,1,0,0,3.4339872044851463,0
2,0,6,0,0,0,0,3.970291913552122,0
11,1,6,0,1,0,0,3.295836866004329,0
4,1,6,0,1,0,0,3.5263605246161616,0
6,0,6,0,0,1,1,3.4339872044851463,0
3,0,3,1,1,0,0,3.784189633918261,0
3,0,0,1,0,0,1,3.7376696182833684,0
3,0,3,0,0,0,0,4.007333185232471,1
1,0,1,1,1,0,0,3.8066624897703196,0
3,0,5,0,0,0,0,3.5553480614894135,0
4,2,4,1,0,1,0,3.7612001156935624,0
2,2,1,0,1,0,2,3.713572066704308,1
2,1,1,0,0,0,0,3.7376696182833684,0
2,0,1,0,1,0,0,3.7612001156935624,1
4,0,4,0,0,0,0,3.9318256327243257,0
6,0,6,0,1,1,0,3.58351893845611,0
2,0,6,0,1,0,0,3.4011973816621555,1
4,0,4,0,0,0,0,3.58351893845611,0
4,1,4,0,0,0,0,3.1354942159291497,0
3,0,2,0,0,0,0,3.5553480614894135,0
3,0,3,0,0,0,0,3.7376696182833684,0
4,2,4,1,1,0,0,3.828641396489095,0
3,0,0,0,0,0,0,3.871201010907891,0
2,1,6,1,0,0,0,3.784189633918261,0
3,0,0,0,0,1,0,3.9889840465642745,0
2,0,1,0,0,0,0,3.5263605246161616,0
3,0,3,1,1,0,0,3.4965075614664802,0
8,1,6,0,0,0,0,3.295836866004329,0
2,2,1,0,1,0,0,3.8501476017100584,1
2,1,6,0,1,0,0,3.4339872044851463,0
2,1,6,0,0,0,0,3.367295829986474,0
2,1,3,0,1,0,0,3.912023005428146,0
0,2,0,0,1,0,0,4.248495242049359,0
5,0,0,1,1,0,0,4.04305126783455,0
6,0,6,0,0,0,0,3.6109179126442243,0
3,2,3,0,1,0,0,3.7376696182833684,0
10,0,0,1,1,0,0,3.9318256327243257,0
2,1,3,1,0,0,0,3.7376696182833684,0
3,0,0,1,0,1,0,4.04305126783455,0
5,0,5,1,0,1,0,4.060443010546419,0
1,2,0,1,0,0,0,3.8501476017100584,0
2,1,6,0,1,1,0,3.5553480614894135,0
6,0,0,0,1,0,0,3.8501476017100584,0
3,0,3,0,1,0,0,3.871201010907891,0
11,1,5,0,1,0,0,3.4011973816621555,0
4,0,4,1,1,0,0,3.6635616461296463,0
10,0,3,0,0,0,0,3.6375861597263857,0
3,1,3,0,1,0,0,3.6635616461296463,0
0,0,0,0,0,0,0,3.9512437185814275,0
4,1,4,0,0,0,0,3.7612001156935624,0
6,1,5,0,0,0,0,3.5553480614894135,0
9,0,5,1,1,0,0,3.6375861597263857,0
1,0,1,0,1,0,0,3.6635616461296463,0
1,0,1,1,0,0,0,3.4965075614664802,0
10,0,1,0,1,0,0,3.784189633918261,0
5,0,4,0,1,1,0,4.007333185232471,0
0,0,1,1,0,0,0,3.784189633918261,0
2,1,1,1,1,0,0,3.7376696182833684,0
3,0,5,0,0,0,0,3.871201010907891,1
4,0,5,1,0,0,0,3.9512437185814275,0
8,2,2,1,1,0,0,3.7376696182833684,0
1,0,3,0,1,0,0,3.8066624897703196,0
3,1,4,1,1,0,0,3.58351893845611,0
1,0,1,0,0,0,0,3.4011973816621555,0
2,0,1,0,0,0,0,3.58351893845611,0
4,0,3,0,1,0,0,3.7376696182833684,1
10,0,1,0,0,0,0,3.367295829986474,0
2,1,6,0,0,0,0,3.367295829986474,0
1,0,3,0,1,0,0,3.295836866004329,0
3,0,2,0,1,1,0,3.4657359027997265,0
2,0,1,0,1,0,0,3.5553480614894135,1
5,0,0,0,0,0,1,4.007333185232471,0
4,1,5,0,0,0,0,3.58351893845611,0
4,1,4,0,0,0,0,3.6109179126442243,0
8,0,6,0,0,0,0,3.912023005428146,0
10,0,6,1,1,0,0,3.7376696182833684,0
3,0,3,0,1,0,0,3.6109179126442243,0
1,1,1,0,0,0,0,3.295836866004329,0
5,0,0,0,0,0,0,4.356708826689592,1
1,2,1,0,0,1,0,3.6635616461296463,0
5,0,6,0,0,0,2,4.174387269895637,1
2,2,6,0,1,0,0,4.060443010546419,1
3,0,0,0,1,0,0,3.713572066704308,0
4,0,6,0,0,0,0,3.713572066704308,0
2,2,6,0,0,1,0,3.5553480614894135,0
3,0,3,0,0,1,0,3.8066624897703196,0
10,0,6,0,0,0,0,3.58351893845611,0
8,0,1,1,0,0,0,3.58351893845611,0
2,1,1,0,0,0,0,3.5263605246161616,0
3,1,0,0,0,0,0,3.4339872044851463,0
3,0,2,1,1,0,0,3.2188758248682006,0
5,2,0,0,0,0,2,4.248495242049359,1
2,0,6,0,1,0,0,3.367295829986474,1
4,0,4,0,0,0,0,3.58351893845611,0
2,0,6,0,1,0,0,3.912023005428146,0
4,0,5,1,1,0,0,3.8501476017100584,0
2,1,6,0,0,0,0,3.2188758248682006,0
4,0,6,0,0,0,0,3.4657359027997265,0
2,1,1,0,1,0,0,3.5263605246161616,0
1,0,5,1,0,0,0,3.6635616461296463,0
2,1,6,0,0,0,0,3.4657359027997265,0
6,2,1,0,1,0,1,4.060443010546419,0
7,0,6,0,0,0,1,3.828641396489095,0
3,1,2,0,0,0,0,3.258096538021482,1
0,0,3,0,0,0,0,3.4965075614664802,1
3,0,3,0,1,1,0,3.828641396489095,0
2,2,1,0,2,2,0,3.5263605246161616,0
3,2,0,1,0,0,0,3.6375861597263857,0
2,0,6,1,1,0,0,3.828641396489095,0
6,0,6,0,0,0,0,3.4011973816621555,0
3,2,0,0,0,1,0,4.007333185232471,0
5,0,0,0,0,0,0,4.442651256490317,0
10,0,6,0,1,0,2,3.713572066704308,0
2,0,1,0,0,1,0,3.7612001156935624,1
1,1,1,0,1,0,0,3.295836866004329,0
1,1,1,0,1,0,0,3.4965075614664802,0
2,2,3,0,1,0,0,3.9318256327243257,0
2,0,1,1,1,0,0,3.6109179126442243,0
2,0,6,0,1,1,0,3.58351893845611,0
3,0,3,0,0,0,0,3.6635616461296463,0
3,0,2,1,1,0,0,3.6888794541139363,1
5,0,4,0,1,0,0,4.02535169073515,0
3,0,3,0,0,1,0,3.58351893845611,0
6,1,6,0,1,0,1,3.6109179126442243,0
3,0,3,0,1,0,0,3.7376696182833684,0
11,1,5,0,1,0,2,3.1780538303479458,1
9,0,5,1,0,0,0,3.8066624897703196,0
6,0,6,0,1,0,0,3.9318256327243257,0
2,1,6,0,1,0,0,3.871201010907891,0
1,0,1,0,0,0,0,3.4657359027997265,0
2,0,6,0,0,0,0,3.4339872044851463,0
3,0,0,0,1,0,0,3.7612001156935624,0
2,2,0,0,1,0,0,3.912023005428146,0
2,0,1,0,0,1,0,3.871201010907891,0
6,2,6,0,0,0,1,4.02535169073515,1
1,0,4,1,0,0,0,3.4011973816621555,0
2,0,6,0,1,0,0,3.4011973816621555,0
6,1,6,0,0,0,0,3.5553480614894135,0
2,1,1,0,0,0,0,3.1354942159291497,0
4,0,6,1,1,0,0,3.7376696182833684,0
4,0,3,0,0,0,0,3.8501476017100584,0
10,0,6,0,1,0,0,3.4965075614664802,0
2,2,6,0,0,0,0,4.02535169073515,0
3,0,3,1,1,0,0,3.970291913552122,0
7,2,4,0,0,0,0,3.4965075614664802,0
8,1,6,0,1,0,0,3.4657359027997265,0
11,1,1,0,0,0,0,3.258096538021482,0
6,2,6,0,1,0,2,3.58351893845611,1
3,0,2,0,1,0,0,3.5553480614894135,0
4,0,4,0,1,0,0,3.9512437185814275,0
3,1,3,1,1,0,1,3.6635616461296463,0
2,0,2,1,0,0,0,4.02535169073515,0
3,0,2,0,1,0,0,3.6635616461296463,0
3,0,3,0,0,1,0,3.5263605246161616,0
2,1,6,0,0,0,0,3.295836866004329,0
2,0,6,0,0,0,0,3.5553480614894135,0
4,0,4,0,0,0,0,4.02535169073515,0
2,1,1,0,1,0,0,3.091042453358316,0
3,0,3,0,0,1,0,3.6109179126442243,0
6,1,6,0,1,0,0,3.6635616461296463,1
3,0,3,0,0,0,0,3.4339872044851463,0
8,1,6,0,0,0,0,3.367295829986474,0
2,0,3,0,1,0,0,3.8501476017100584,0
7,0,0,0,0,0,0,3.7612001156935624,0
4,2,4,0,1,1,0,3.4657359027997265,0
10,0,6,0,0,0,0,3.6635616461296463,0
4,0,4,0,1,0,0,3.295836866004329,0
11,1,1,0,0,0,0,3.2188758248682006,0
3,0,0,0,1,0,1,3.5553480614894135,0
3,0,2,1,0,0,0,3.6635616461296463,0
4,1,1,0,1,1,0,3.5553480614894135,1
10,1,6,0,1,0,0,3.6635616461296463,0
2,0,4,1,1,0,0,3.7612001156935624,0
4,1,4,0,2,2,0,3.58351893845611,0
2,0,6,0,1,1,0,3.8066624897703196,0
1,0,1,0,2,2,0,3.8501476017100584,0
3,0,2,0,2,2,0,3.5553480614894135,0
4,2,4,0,1,0,0,3.8066624897703196,0
5,0,2,1,0,1,0,3.970291913552122,0
3,0,3,1,1,1,0,3.912023005428146,0
10,1,6,0,1,0,0,3.5263605246161616,0
3,0,2,0,1,0,0,3.828641396489095,1
3,0,2,1,1,0,0,3.295836866004329,0
2,0,1,0,1,0,0,3.4657359027997265,0
3,0,0,1,1,1,0,3.7376696182833684,0
3,0,2,1,1,0,0,3.332204510175204,0
3,0,0,1,1,0,1,3.6109179126442243,0
3,0,3,1,2,2,1,3.6109179126442243,0
6,0,3,0,1,0,0,3.9889840465642745,0
8,1,6,0,1,0,0,3.2188758248682006,0
6,2,6,0,0,0,0,3.5553480614894135,1
3,0,0,0,0,0,0,3.6888794541139363,0
8,0,6,0,1,0,0,3.5553480614894135,0
0,2,6,0,1,0,0,4.007333185232471,0
2,0,1,0,1,1,0,3.58351893845611,0
2,0,6,0,1,1,0,3.4965075614664802,0
0,1,3,1,0,0,1,3.828641396489095,0
4,0,4,0,0,0,0,3.9889840465642745,0
2,1,6,0,1,1,0,3.5553480614894135,0
4,0,6,0,0,0,2,3.58351893845611,0
2,0,1,0,1,1,0,3.6375861597263857,1
3,0,2,0,1,1,1,3.6635616461296463,0
11,1,1,0,0,0,0,3.258096538021482,1
3,0,3,0,0,0,0,3.2188758248682006,0
7,1,6,0,1,0,0,3.4965075614664802,0
3,0,3,0,1,1,0,3.6109179126442243,0
2,1,6,0,1,0,0,3.5553480614894135,0
2,0,6,1,1,0,0,3.7612001156935624,0
3,0,1,0,1,1,0,3.367295829986474,0
2,2,1,0,1,0,1,3.58351893845611,0
2,1,1,0,1,0,0,3.58351893845611,0
1,2,1,0,1,0,0,3.871201010907891,0
3,1,3,0,0,0,0,3.258096538021482,0
3,0,2,0,1,0,0,3.4657359027997265,0
1,1,4,0,1,0,0,3.2188758248682006,0
4,0,3,0,1,0,0,3.784189633918261,0
2,0,6,0,0,0,0,3.4339872044851463,0
3,0,3,0,1,0,0,3.5263605246161616,0
5,1,3,0,0,0,0,3.295836866004329,0
3,0,4,0,0,0,0,3.6635616461296463,0
7,2,0,0,0,1,2,4.02535169073515,1
3,1,3,0,1,0,0,3.784189633918261,1
3,0,2,0,0,1,0,3.6635616461296463,0
10,0,4,0,1,0,0,3.258096538021482,0
3,0,2,1,1,0,0,3.5263605246161616,0
3,0,2,0,0,1,0,3.6109179126442243,0
3,0,3,0,0,0,0,4.07753744390572,1
2,2,3,1,0,0,0,4.04305126783455,0
3,0,3,0,1,0,1,3.6888794541139363,0
3,0,3,0,1,1,0,3.8501476017100584,0
3,0,5,1,0,0,0,3.332204510175204,0
3,1,3,1,0,0,1,3.332204510175204,1
3,0,3,0,1,1,0,3.4965075614664802,0
11,1,4,0,0,0,1,3.4011973816621555,0
2,2,6,0,1,0,0,3.6375861597263857,0
3,0,2,0,0,0,0,3.6635616461296463,0
3,0,3,1,0,0,0,3.295836866004329,0
1,0,1,1,1,0,0,3.8501476017100584,1
1,1,2,0,1,1,0,3.367295829986474,0
3,0,3,0,0,0,0,3.332204510175204,0
2,1,6,0,0,0,0,3.367295829986474,0
11,1,3,0,1,0,0,2.9444389791664403,1
2,0,6,0,0,1,0,3.7612001156935624,0
3,0,2,1,1,0,0,3.4657359027997265,0
5,1,6,0,1,0,2,4.219507705176107,0
6,0,6,0,1,0,0,3.6635616461296463,0
3,0,0,0,0,1,0,3.4011973816621555,0
1,1,1,0,0,0,1,3.044522437723423,0
3,1,0,0,0,0,0,3.1780538303479458,0
2,0,1,0,1,0,0,4.07753744390572,0
5,0,1,1,0,0,0,3.9889840465642745,0
4,0,1,0,0,0,0,3.871201010907891,0
4,0,1,0,0,1,0,3.4339872044851463,0
2,0,6,0,0,0,1,3.713572066704308,0
7,0,6,0,0,0,0,3.9889840465642745,0
2,2,6,0,0,0,0,3.6109179126442243,0
1,0,1,0,0,0,0,3.8501476017100584,0
4,2,4,0,1,1,0,3.6109179126442243,0
5,0,1,1,0,0,0,4.007333185232471,0
2,0,6,0,0,0,0,3.5553480614894135,0
0,2,0,0,0,0,1,4.248495242049359,0
3,0,3,0,0,0,0,3.4339872044851463,0
3,0,1,0,1,0,0,3.5553480614894135,0
4,1,3,0,1,0,0,3.784189633918261,0
3,0,2,0,0,0,0,3.58351893845611,0
4,1,6,1,1,1,0,4.04305126783455,0
0,2,0,0,1,0,1,4.02535169073515,0
7,0,6,0,0,0,0,3.367295829986474,0
4,0,4,0,0,0,0,3.9889840465642745,0
2,0,6,0,0,0,0,3.6635616461296463,0
1,1,1,0,1,0,0,3.4965075614664802,0
5,2,1,1,0,0,1,4.0943445622221,0
2,1,3,1,1,0,0,3.5263605246161616,0
8,0,6,0,1,0,0,4.07753744390572,0
2,0,6,0,0,0,0,4.07753744390572,0
2,1,1,0,0,0,0,3.367295829986474,0
2,0,6,0,1,0,0,3.58351893845611,0
2,1,6,0,1,1,0,3.367295829986474,0
2,0,6,0,0,0,0,3.912023005428146,0
1,0,1,1,1,1,0,3.6635616461296463,0
3,0,3,0,0,0,0,3.8501476017100584,0
6,0,6,1,0,1,0,3.8066624897703196,0
11,1,1,0,0,0,0,3.1354942159291497,0
8,0,6,0,0,0,0,4.060443010546419,0
2,0,6,0,1,0,0,3.6635616461296463,0
5,2,4,0,1,0,0,4.1588830833596715,0
2,0,1,0,1,0,0,3.6635616461296463,0
4,0,4,1,0,0,0,3.828641396489095,0
10,1,6,0,1,0,0,3.6109179126442243,0
3,0,3,1,1,0,0,3.7376696182833684,0
10,2,1,1,1,0,0,3.713572066704308,0
4,0,4,0,1,0,0,3.9318256327243257,0
6,2,6,0,0,0,1,4.007333185232471,0
1,2,1,0,0,1,0,3.713572066704308,0
5,0,5,0,1,0,0,4.356708826689592,1
2,0,6,0,1,0,1,3.6109179126442243,0
2,0,3,0,1,0,0,3.8501476017100584,0
3,0,0,0,0,0,0,3.8066624897703196,0
1,2,1,1,1,0,0,4.02535169073515,0
2,0,6,0,1,1,0,3.9512437185814275,1
7,0,4,0,0,1,0,3.7612001156935624,0
0,0,3,1,1,0,0,4.04305126783455,0
5,0,5,0,2,2,0,4.07753744390572,0
2,2,6,0,1,0,0,3.4657359027997265,0
3,0,3,1,0,0,0,3.5263605246161616,0
4,0,6,0,1,0,0,3.4965075614664802,0
5,0,0,0,0,0,0,4.007333185232471,1
3,0,2,1,1,0,0,3.6375861597263857,0
6,0,6,0,0,0,0,3.367295829986474,0
4,0,1,0,1,0,0,3.367295829986474,1
3,0,5,1,0,0,0,3.912023005428146,0
4,0,1,1,1,0,0,3.871201010907891,0
4,0,4,0,1,0,1,3.5553480614894135,0
4,0,4,0,1,0,1,3.5553480614894135,0
3,0,0,0,0,0,0,3.4657359027997265,0
2,0,1,0,0,0,0,3.367295829986474,0
3,0,2,0,1,1,1,3.4657359027997265,0
3,0,6,0,1,1,0,3.828641396489095,0
5,0,3,0,0,0,0,4.174387269895637,1
4,1,3,0,0,0,2,3.4011973816621555,0
4,1,6,0,0,0,0,3.7612001156935624,0
9,2,1,1,1,0,0,3.6375861597263857,0
1,2,2,0,1,0,2,3.784189633918261,1
4,1,4,0,1,0,0,3.6375861597263857,0
1,0,2,0,0,0,0,3.58351893845611,0
10,0,3,0,1,0,0,3.367295829986474,0
6,0,3,1,1,0,0,3.8066624897703196,0
2,0,1,0,1,0,0,3.5553480614894135,0
5,0,2,0,1,0,1,4.0943445622221,0
3,0,0,1,1,0,0,3.713572066704308,0
3,0,3,1,1,0,0,3.1354942159291497,0
6,1,3,0,1,0,0,3.367295829986474,0
2,0,6,0,1,0,0,3.58351893845611,0
4,0,6,0,1,0,0,3.5263605246161616,0
4,0,6,0,1,0,0,3.4657359027997265,0
2,0,6,0,1,0,1,3.6635616461296463,0
3,0,2,1,1,0,0,3.828641396489095,0
3,0,2,1,1,0,1,3.6888794541139363,0
6,0,5,0,0,0,1,3.784189633918261,1
3,1,3,0,0,0,0,3.58351893845611,0
3,2,2,1,0,0,0,4.060443010546419,0
4,1,4,1,1,1,0,3.4339872044851463,0
1,0,4,0,0,0,0,3.784189633918261,0
2,2,1,0,0,0,0,3.4339872044851463,0
4,0,4,0,1,0,0,3.9889840465642745,0
4,0,4,0,1,0,0,3.6635616461296463,0
10,1,6,0,0,0,0,3.5553480614894135,0
2,0,5,0,0,0,0,3.8501476017100584,0
2,0,6,0,1,0,0,3.970291913552122,0
2,1,1,0,0,0,0,3.4657359027997265,0
2,0,6,0,0,0,0,3.4011973816621555,0
2,2,6,0,0,0,0,3.8918202981106265,0
3,0,2,1,1,0,0,3.8501476017100584,0
2,0,2,0,0,0,0,3.6375861597263857,0
3,0,0,0,0,0,0,3.9512437185814275,1
11,1,5,0,0,1,2,3.6375861597263857,1
1,0,1,1,0,0,0,3.871201010907891,0
2,0,6,0,1,0,0,3.367295829986474,0
2,0,1,0,1,0,0,4.007333185232471,0
10,0,6,0,0,1,0,3.58351893845611,0
2,0,1,0,0,0,0,3.970291913552122,0
11,1,6,0,1,0,0,3.295836866004329,0
4,1,4,0,1,0,0,3.367295829986474,1
2,0,1,0,0,0,0,3.912023005428146,0
1,1,1,0,0,0,0,3.58351893845611,0
3,0,3,0,0,0,0,3.871201010907891,0
3,1,2,0,1,0,0,3.8066624897703196,0
2,0,6,0,1,0,1,3.6635616461296463,0
3,2,2,1,1,0,0,3.7376696182833684,0
7,0,3,0,1,1,0,4.02535169073515,0
3,0,2,1,0,0,0,3.8501476017100584,0
5,0,5,1,0,0,0,4.07753744390572,0
10,1,6,0,1,0,0,3.4965075614664802,0
2,1,6,0,1,0,0,3.367295829986474,0
3,0,2,1,1,0,0,3.713572066704308,0
4,1,4,0,0,0,0,3.784189633918261,0
4,1,6,0,0,0,0,3.367295829986474,0
3,1,3,0,0,0,0,3.332204510175204,0
6,1,6,0,1,0,0,3.4657359027997265,0
4,0,1,1,1,1,0,3.912023005428146,0
2,1,6,0,1,0,0,3.5553480614894135,0
4,0,6,0,1,0,1,3.9512437185814275,0
3,0,2,1,1,0,0,3.6109179126442243,0
11,1,1,0,1,1,1,3.332204510175204,0
2,0,3,0,1,0,0,3.5263605246161616,0
4,1,4,0,1,1,0,3.367295829986474,0
2,1,6,0,2,2,0,3.912023005428146,0
3,0,3,1,1,0,1,4.02535169073515,0
3,0,1,1,1,0,0,3.4965075614664802,0
3,1,1,0,1,0,0,3.295836866004329,0
4,0,4,0,1,1,0,4.060443010546419,0
0,0,6,1,0,1,0,3.784189633918261,0
10,0,6,0,0,0,0,4.02535169073515,0
2,1,6,0,0,0,0,3.332204510175204,0
10,0,6,0,1,0,0,3.713572066704308,1
4,0,4,1,0,1,0,3.8501476017100584,0
3,0,0,0,1,0,0,3.7376696182833684,0
2,2,1,0,2,2,1,3.5553480614894135,0
3,0,0,0,0,1,0,3.6635616461296463,0
1,0,4,0,1,0,1,3.4657359027997265,0
7,0,4,0,0,1,0,3.6635616461296463,0
6,1,6,0,0,0,1,3.4339872044851463,0
1,0,1,0,1,0,0,3.58351893845611,0
2,2,1,0,1,1,0,4.07753744390572,0
8,1,4,0,1,0,0,3.784189633918261,1
3,0,0,0,0,0,0,3.332204510175204,0
7,0,1,1,1,0,0,3.871201010907891,0
4,0,1,0,0,0,0,4.02535169073515,0
1,1,1,0,1,0,2,3.258096538021482,1
2,0,6,1,1,0,0,3.58351893845611,0
8,0,6,0,1,0,0,3.9512437185814275,0
3,1,0,0,0,0,1,3.332204510175204,0
6,0,6,0,1,0,0,3.8066624897703196,0
10,0,4,0,1,0,1,4.007333185232471,0
8,0,6,0,0,0,0,3.784189633918261,0
3,0,0,0,1,0,0,3.912023005428146,0
5,0,0,0,2,2,2,4.343805421853684,1
2,2,6,0,1,0,0,3.4339872044851463,0
4,0,6,0,0,0,0,3.4011973816621555,0
10,1,6,0,0,1,0,3.2188758248682006,0
2,1,6,0,1,0,0,3.828641396489095,0
6,1,4,0,1,0,2,3.295836866004329,1
10,1,6,0,0,0,0,3.295836866004329,0
2,1,1,0,0,0,0,3.295836866004329,0
1,0,1,0,1,1,0,3.6109179126442243,0
3,0,3,0,1,0,1,3.58351893845611,0
3,0,0,0,0,0,0,3.295836866004329,0
10,0,4,0,1,1,0,3.828641396489095,0
3,0,3,0,0,0,0,3.4657359027997265,0
2,0,6,0,1,0,0,3.828641396489095,0
1,0,1,0,1,0,0,3.828641396489095,0
2,0,1,0,0,0,0,3.58351893845611,0
4,0,6,0,0,0,0,3.6109179126442243,0
3,0,1,0,2,2,1,3.295836866004329,0
10,0,3,1,1,0,0,3.7612001156935624,0
4,0,6,0,0,0,0,3.713572066704308,0
6,2,1,0,1,0,1,3.828641396489095,0
4,0,4,0,0,0,0,3.970291913552122,0
4,0,1,0,0,0,0,3.6109179126442243,0
1,0,1,0,1,0,0,3.1780538303479458,0
1,2,1,1,0,0,0,4.04305126783455,0
7,1,1,1,1,1,0,3.4657359027997265,0
3,2,2,1,1,0,0,3.6635616461296463,0
2,2,6,1,1,0,0,3.58351893845611,0
6,0,6,0,0,1,0,3.871201010907891,0
3,0,0,1,2,2,0,4.007333185232471,0
3,0,3,0,1,0,0,3.044522437723423,0
2,2,3,0,0,0,0,3.6375861597263857,0
3,0,3,0,1,1,0,3.8066624897703196,0
2,0,1,0,0,1,0,3.8918202981106265,0
0,0,0,0,0,0,0,3.258096538021482,0
2,1,6,0,0,0,0,3.4657359027997265,0
7,1,4,0,0,0,0,3.6109179126442243,0
2,0,6,0,1,1,0,3.5553480614894135,0
7,2,4,0,1,0,0,3.4965075614664802,0
2,0,3,1,0,1,0,3.871201010907891,0
1,0,4,0,0,0,0,3.367295829986474,1
2,0,6,0,1,0,0,4.060443010546419,0
2,2,6,1,0,0,1,4.007333185232471,0
8,0,4,0,1,0,0,3.332204510175204,0
2,0,1,0,1,0,0,3.6375861597263857,1
3,0,3,1,0,0,0,3.828641396489095,0
4,0,1,0,2,2,0,3.713572066704308,0
9,0,6,0,1,0,0,4.007333185232471,0
2,0,1,0,1,0,0,3.4011973816621555,0
4,0,6,0,0,0,0,3.713572066704308,0
2,0,1,0,1,1,0,3.828641396489095,0
2,1,6,0,1,0,0,3.4339872044851463,0
1,0,5,0,0,0,0,3.828641396489095,1
1,0,1,1,0,0,0,3.828641396489095,0
2,0,6,0,1,0,0,3.5263605246161616,0
6,1,6,0,1,0,0,3.332204510175204,0
5,0,6,1,0,0,0,4.0943445622221,0
2,0,6,0,1,0,0,3.7612001156935624,0
2,0,1,0,0,0,0,3.332204510175204,0
6,0,6,0,1,0,0,3.6375861597263857,0
8,0,4,1,1,0,0,3.713572066704308,1
2,0,5,0,1,0,0,4.007333185232471,0
4,0,1,0,0,0,0,3.6109179126442243,0
1,0,1,0,1,0,0,3.58351893845611,0
2,0,1,0,0,0,0,3.332204510175204,0
3,0,1,0,1,0,0,3.4339872044851463,0
4,0,4,0,0,0,0,3.6888794541139363,0
2,2,6,0,1,0,0,3.912023005428146,0
2,2,6,0,1,0,1,3.5553480614894135,0
3,2,1,0,1,0,0,3.8918202981106265,0
2,0,1,0,1,1,0,3.871201010907891,0
5,0,5,0,1,0,2,4.5217885770490405,0
2,0,1,0,1,0,0,3.4339872044851463,0
7,1,6,0,1,0,0,3.4339872044851463,0
10,0,1,0,0,1,0,3.7612001156935624,0
7,1,3,0,1,0,1,3.4339872044851463,0
3,1,3,0,1,0,0,3.6635616461296463,0
9,0,6,0,1,0,0,4.007333185232471,1
2,1,6,0,0,0,0,3.4339872044851463,0
6,0,6,1,1,0,0,3.5263605246161616,0
3,0,0,0,0,0,0,3.713572066704308,0
5,0,6,0,1,0,0,4.406719247264253,0
4,0,6,0,1,0,0,3.6375861597263857,0
4,0,4,0,0,0,0,3.970291913552122,0
3,1,0,0,1,0,1,3.4965075614664802,0
3,0,0,0,1,1,0,4.02535169073515,0
2,0,1,0,1,0,1,3.7376696182833684,0
2,1,5,1,1,1,0,3.7376696182833684,0
3,2,1,0,0,0,2,3.5553480614894135,1
10,1,6,0,1,0,0,3.4011973816621555,0
5,0,4,0,0,1,1,4.189654742026425,1
6,0,6,0,1,0,0,3.784189633918261,0
1,0,1,0,1,0,0,3.7612001156935624,0
5,0,0,1,0,1,0,3.8501476017100584,0
1,1,1,0,1,0,0,3.4965075614664802,0
0,1,0,0,0,0,0,3.8501476017100584,0
3,0,0,0,1,0,0,4.02535169073515,1
3,1,1,0,0,0,0,3.258096538021482,0
2,1,6,1,1,0,0,3.4011973816621555,0
2,0,4,0,1,0,0,3.6635616461296463,0
10,0,4,0,1,0,0,3.6375861597263857,0
5,2,0,1,1,0,2,4.442651256490317,1
7,1,1,0,1,0,0,3.4339872044851463,0
10,0,3,1,1,0,0,3.5263605246161616,0
3,0,3,0,1,0,0,3.8501476017100584,0
2,0,5,1,1,0,0,3.828641396489095,0
3,0,0,0,0,1,0,3.828641396489095,0
5,0,4,0,1,0,0,4.394449154672439,0
2,1,6,0,1,0,2,3.5263605246161616,1
9,0,1,1,0,0,0,4.060443010546419,0
3,1,3,1,1,1,0,3.295836866004329,0
2,0,6,0,1,0,0,3.6375861597263857,0
1,1,1,0,0,0,0,3.5263605246161616,0
3,0,0,0,2,2,0,3.7612001156935624,1
3,0,3,0,1,0,0,3.9512437185814275,0
1,1,3,0,0,0,0,3.4965075614664802,0
2,0,5,0,0,0,1,3.2188758248682006,1
4,2,1,0,1,0,0,3.8501476017100584,0
2,1,6,0,1,0,2,3.332204510175204,0
2,1,6,0,1,0,0,3.332204510175204,0
2,1,6,0,0,0,0,3.332204510175204,0
3,0,3,1,0,0,0,4.04305126783455,0
1,0,1,0,1,0,0,3.7376696182833684,0
4,0,4,0,0,0,0,3.5553480614894135,0
1,0,1,0,1,0,0,3.4339872044851463,0
3,0,3,0,0,0,0,3.871201010907891,0
7,2,6,1,1,0,0,3.713572066704308,0
5,0,0,0,2,2,0,4.1588830833596715,0
3,1,1,1,1,0,0,3.6375861597263857,1
4,0,4,0,1,0,0,3.6635616461296463,0
3,0,3,0,1,1,0,3.332204510175204,0
3,0,3,1,1,0,0,3.367295829986474,0
2,0,0,1,0,0,0,4.204692619390966,1
1,0,6,0,0,0,1,3.970291913552122,0
6,0,6,0,0,0,0,3.8501476017100584,0
4,0,4,0,1,1,0,3.713572066704308,0
1,1,1,0,0,0,0,3.4011973816621555,0
